,Date,Unix,Ticker,DE Ratio,Price,stock_p_changeSP500,sp500_p_change,difference,status,pct change,sp500,sp500 pct change
193,2005-04-05 04:12:22,1112688742.0,adbe,0.0,66.58,,,69.69828638860179,outperform,75.02628811777076,92.0792153056426,5.328001729168978
194,2005-08-31 10:51:30,1125499890.0,adbe,0.0,27.12,,,-38.38997054753497,underperform,-28.706624605678225,95.88671825743553,9.683345941856745
195,2006-02-21 13:18:21,1140545901.0,adbe,0.0,37.8,,,-16.701378459914714,underperform,-0.630914826498428,101.47042606018898,16.070463633416285
196,2006-04-07 10:36:37,1144420597.0,adbe,0.0,36.1,,,-22.586115532712135,underperform,-5.099894847528911,102.70810071697522,17.486220685183223
197,2006-06-23 19:31:40,1151105500.0,adbe,0.0,30.5,,,-33.179070692166434,underperform,-19.82124079915878,99.09900362619378,13.35782989300765
198,2006-11-28 09:44:25,1164725065.0,adbe,0.0,40.22,,,-21.471178870228634,underperform,5.730809674027339,111.20176114789794,27.201988544255972
199,2007-01-27 16:50:33,1169934633.0,adbe,0.0,39.26,,,-29.236381459481827,underperform,3.207150368033646,115.78399174745024,32.44353182751547
200,2007-03-09 02:36:54,1173425814.0,adbe,0.0,39.08,,,-26.791595029912205,underperform,2.73396424815983,113.2330592487304,29.525559278072034
201,2007-03-15 06:30:18,1173954618.0,adbe,0.0,39.3,,,-24.49839110265739,underperform,3.3123028391167137,111.73389993754192,27.810693941774105
202,2007-03-28 17:43:54,1175118234.0,adbe,0.0,42.14,,,-20.228031878256445,underperform,10.778128286014725,114.52742129437719,31.006160164271172
203,2007-04-29 08:01:44,1177848104.0,adbe,0.0,42.89,,,-25.48651058462525,underperform,12.749737118822296,120.84806515231624,38.236247703447546
204,2007-04-30 09:07:29,1177938449.0,adbe,0.0,42.89,,,-24.232863118938496,underperform,12.749737118822296,119.7521089676811,36.98260023776079
205,2007-05-01 10:38:04,1178030284.0,adbe,0.0,41.56,,,-28.07501656608827,underperform,9.25341745531021,120.05444170827006,37.32843402139848
206,2007-05-30 21:47:54,1180576074.0,adbe,0.0,43.22,,,-28.152991674738118,underperform,13.617245005257622,123.9375278452103,41.77023667999574
207,2007-05-31 04:45:00,1180601100.0,adbe,0.0,43.22,,,-28.01249670013531,underperform,13.617245005257622,123.81470516934603,41.62974170539293
208,2007-06-30 20:56:00,1183251360.0,adbe,0.0,40.15,,,-33.98633154245715,underperform,5.546792849631965,121.98181292952509,39.533124392089114
209,2007-10-18 06:04:41,1192701881.0,adbe,0.0,45.97,,,-22.415167479714796,underperform,20.846477392218716,125.24133778900045,43.26164487193351
210,2008-01-23 23:45:57,1201149957.0,adbe,0.0,34.33,,,-35.182482096067346,underperform,-9.752891692954787,109.65230585237923,25.429590403112563
211,2008-12-04 14:30:57,1228419057.0,adbe,0.08,22.54,,,-21.941870559387784,underperform,-40.7465825446898,70.98205875141524,-18.804711985302017
212,2008-12-05 00:15:55,1228454155.0,adbe,0.08,20.44,,,-29.969670222622547,underperform,-46.267087276550996,73.17397112068558,-16.29741705392845
213,2008-12-17 11:42:55,1229532175.0,adbe,0.08,22.32,,,-27.93466932542303,underperform,-41.32492113564668,75.71545572126205,-13.390251810223655
214,2008-12-20 21:49:14,1229827754.0,adbe,0.079,22.13,,,-28.43414356306762,underperform,-41.824395373291274,75.71545572126205,-13.390251810223655
215,2011-04-24 04:02:44,1303632164.0,adbe,28.03,33.48,,,-48.579703971328485,underperform,-11.987381703470037,119.41092249656498,36.59232226785845
216,2011-08-05 04:11:46,1312531906.0,adbe,28.17,26.15,,,-54.46655157914214,underperform,-31.25657202944269,107.71189093601453,23.20997954969945
217,2011-09-25 13:42:54,1316972574.0,adbe,28.17,24.88,,,-50.99248516789113,underperform,-34.59516298633018,101.75617038396805,16.39732218156095
218,2011-10-18 13:47:26,1318960046.0,adbe,27.25,26.24,,,-57.441950908330355,underperform,-31.019978969505786,110.51985969933372,26.42197193882457
219,2012-03-24 12:13:07,1332605587.0,adbe,25.26,33.81,,,-57.27704765740548,underperform,-11.119873817034692,127.77264979465322,46.15717384037079
220,2012-07-02 04:31:22,1341217882.0,adbe,24.76,32.37,,,-57.93572612727211,underperform,-14.90536277602524,125.03914824215724,43.03036335124687
221,2004-01-20 06:29:18,1074598158.0,adi,0.0,50.5,,,0.0,underperform,0.0,86.95845451191609,0.0
222,2004-05-12 18:46:27,1084401987.0,adi,0.0,45.04,,,-7.867509175950225,underperform,-10.811881188118813,84.39807411505288,-2.9443720121685875
223,2004-06-22 09:09:13,1087909753.0,adi,0.0,45.03,,,-11.168493250889647,underperform,-10.831683168316829,87.25133935436172,0.33681008257281747
224,2004-08-10 02:07:28,1092118048.0,adi,0.0,35.92,,,-24.460161531146554,underperform,-28.87128712871287,83.1226078656929,-4.411125597566313
225,2004-11-11 09:56:15,1100184975.0,adi,0.0,38.5,,,-28.140907311070094,underperform,-23.762376237623762,90.76595746370903,4.378531073446333
226,2005-01-24 03:34:28,1106555668.0,adi,0.0,34.47,,,-35.75170072417938,underperform,-31.742574257425744,90.44472892683324,4.009126466753634
227,2005-03-17 01:05:45,1111039545.0,adi,0.0,35.92,,,-35.39019195270248,underperform,-28.87128712871287,92.6271933979602,6.518904823989612
228,2005-04-08 23:33:20,1113017600.0,adi,0.0,35.67,,,-35.09210803740089,underperform,-29.366336633663366,91.93749683349148,5.725771403737522
229,2005-09-07 23:00:53,1126148453.0,adi,0.0,36.88,,,-38.43270467855136,underperform,-26.970297029702966,96.9259870532103,11.46240764884839
230,2005-10-31 08:19:48,1130764788.0,adi,0.0,34.61,,,-39.99424701270644,underperform,-31.465346534653467,94.37505455449038,8.528900478052973
231,2006-12-06 22:26:10,1165461970.0,adi,0.0,33.57,,,-63.94630832053216,underperform,-33.524752475247524,113.41256931345508,30.421555845284637
232,2007-02-20 18:32:29,1172014349.0,adi,0.0,32.97,,,-69.79544408156593,underperform,-34.71287128712871,117.46571761697663,35.082572794437226
233,2007-04-05 11:21:28,1175786488.0,adi,0.0,35.37,,,-63.91302533121632,underperform,-29.960396039603964,116.48313621006231,33.952629291612354
234,2008-01-23 20:59:26,1201139966.0,adi,0.0,27.74,,,-71.16665590939803,underperform,-45.069306930693074,109.65230585237923,26.09734897870495
235,2008-04-17 12:21:31,1208449291.0,adi,0.0,31.44,,,-67.49050993756477,underperform,-37.742574257425744,112.82679962856383,29.74793568013902
236,2008-10-14 20:39:34,1224031174.0,adi,0.0,22.77,,,-50.46717096742269,underperform,-54.910891089108915,83.09426417126271,-4.443720121686227
237,2008-12-12 10:52:17,1229097137.0,adi,0.0,18.46,,,-48.604171238505906,underperform,-63.445544554455445,74.05262564802246,-14.841373315949538
238,2008-12-18 00:52:29,1229579549.0,adi,0.0,19.68,,,-46.4708155300537,underperform,-61.02970297029703,74.29827099975103,-14.558887440243332
239,2009-03-27 16:45:23,1238186723.0,adi,0.0,20.0,,,-39.687651946420246,underperform,-60.396039603960396,68.9507606505828,-20.708387657540147
240,2011-08-05 04:12:35,1312531955.0,adi,25.32,31.63,,,-61.23225805623713,underperform,-37.366336633663366,107.71189093601453,23.86592142257376
241,2012-03-19 11:50:51,1332172251.0,adi,22.65,39.7,,,-68.99211805998235,underperform,-21.38613861386138,128.3558784935233,47.60597944612096
242,2013-04-22 02:24:41,1366611881.0,adi,17.57,42.36,,,-83.42334388990854,underperform,-16.11881188118812,145.48543536317723,67.30453200872041
243,2013-05-11 12:07:46,1368288466.0,adi,17.57,46.79,,,-82.33226980301004,underperform,-7.346534653465349,152.16489090235876,74.98573514954468
244,2003-11-12 17:41:28,1068676888.0,adm,0.733,14.48,,,0.0,underperform,0.0,80.59057116325991,0.0
245,2004-01-31 04:11:22,1075540282.0,adm,0.703,15.66,,,1.0331103094051555,outperform,8.149171270718229,86.32544533630788,7.116060961313074
246,2004-04-14 16:44:25,1081975465.0,adm,0.789,16.81,,,8.57650605921245,outperform,16.091160220994464,86.64667387318372,7.514654161782014
247,2004-06-19 13:33:48,1087666428.0,adm,0.848,16.28,,,4.341841922885093,outperform,12.43093922651934,87.1096208822106,8.089097303634247
248,2004-11-30 07:08:52,1101816532.0,adm,0.613,21.23,,,33.62657309593051,outperform,46.61602209944751,91.05884230615463,12.989449003516999
249,2005-01-26 00:58:06,1106719086.0,adm,0.613,22.65,,,43.53871289501468,outperform,56.42265193370164,90.97381122286394,12.883939038686954
250,2005-02-08 21:21:16,1107915676.0,adm,0.613,23.71,,,47.98693917470348,outperform,63.74309392265194,93.28854626799867,15.756154747948461
251,2005-02-14 20:39:46,1108431586.0,adm,0.528,24.5,,,52.985530432079116,outperform,69.1988950276243,93.65701429559154,16.213364595545183
252,2006-04-06 18:53:48,1144364028.0,adm,0.52,37.05,,,127.11283866496528,outperform,155.87016574585633,103.76626530903683,28.75732708089105
253,2006-04-07 06:53:49,1144407229.0,adm,0.52,36.92,,,127.52806150537909,outperform,154.97237569060772,102.70810071697522,27.44431418522863
254,2006-04-12 00:58:21,1144817901.0,adm,0.52,36.55,,,125.61759600500018,outperform,152.4171270718232,102.18846631908785,26.799531066823008
255,2006-04-22 19:30:52,1145748652.0,adm,0.52,37.86,,,132.62469801092016,outperform,161.46408839779005,103.83240059604063,28.839390386869894
256,2006-04-23 14:17:44,1145816264.0,adm,0.52,37.86,,,132.44884806953675,outperform,161.46408839779005,103.97411906819177,29.015240328253295
257,2006-04-24 19:49:42,1145922582.0,adm,0.52,38.45,,,136.74617696398155,outperform,165.5386740331492,103.79460900346699,28.79249706916765
258,2006-04-28 06:30:41,1146220241.0,adm,0.52,36.19,,,120.58744567435048,outperform,149.9309392265193,104.23866021620712,29.34349355216884
259,2006-05-16 14:27:00,1147804020.0,adm,0.514,43.1,,,170.43036277551437,outperform,197.65193370165747,102.52859065225053,27.221570926143094
260,2007-02-20 08:05:08,1171976708.0,adm,0.541,35.88,,,102.03390050067034,outperform,147.79005524861878,117.46571761697663,45.75615474794845
261,2007-03-07 08:11:55,1173273115.0,adm,0.541,32.96,,,88.3394324872241,outperform,127.62430939226519,112.2504778418161,39.28487690504109
262,2007-04-09 12:40:37,1176136837.0,adm,0.541,37.02,,,110.92675833748946,outperform,155.66298342541438,116.64375047850018,44.73622508792492
263,2007-06-18 03:24:32,1182151472.0,adm,0.597,34.57,,,84.88611854164375,outperform,138.74309392265195,123.9942152340707,53.8569753810082
264,2007-06-19 05:10:54,1182244254.0,adm,0.597,34.75,,,85.74234259325227,outperform,139.98618784530385,124.30599587280311,54.24384525205157
265,2007-10-12 05:57:34,1192183054.0,adm,0.47,34.9,,,82.95644880273062,outperform,141.0220994475138,127.38601066755379,58.06565064478318
266,2008-01-23 23:14:44,1201148084.0,adm,0.62,40.85,,,146.05229835549534,outperform,182.11325966850828,109.65230585237923,36.06096131301294
267,2009-01-09 16:47:55,1231537675.0,adm,0.628,27.94,,,100.21254201939206,outperform,92.95580110497238,74.74232221249112,-7.256740914419682
268,2011-07-29 19:09:22,1311980962.0,adm,85.48,30.64,,,67.6534212120544,outperform,111.60220994475138,116.00915102227482,43.94878873269698
269,2011-08-05 04:13:27,1312532007.0,adm,85.48,28.05,,,60.06225264100071,outperform,93.71546961325967,107.71189093601453,33.65321697225896
270,2011-09-28 04:29:00,1317198540.0,adm,54.78,25.77,,,49.15012834241921,outperform,77.9696132596685,103.81635866438066,28.819484917249294
271,2011-12-31 04:39:51,1325324391.0,adm,51.59,28.6,,,56.974599562497914,outperform,97.51381215469614,113.26135413640064,40.539212592198226
272,2012-07-28 11:39:41,1343489981.0,adm,55.68,27.54,,,37.93806112590539,outperform,90.19337016574585,122.70342318159392,52.255309039840455
273,2013-06-07 17:17:34,1370639854.0,adm,46.71,33.02,,,37.5387173113232,outperform,128.0386740331492,153.5250031878825,90.499956721826
274,2004-05-12 18:03:39,1084399419.0,adp,0.015,45.7,,,0.0,underperform,0.0,84.39807411505288,0.0
275,2006-05-29 06:22:46,1148898166.0,adp,0.012,45.98,,,-19.99628648085519,underperform,0.6126914660831378,101.79165459706479,20.608977946938328
276,2006-06-27 09:26:37,1151414797.0,adp,0.012,44.48,,,-19.595588946744503,underperform,-2.6695842450765994,98.68329610788389,16.926004701667903
277,2007-02-20 18:32:39,1172014359.0,adp,0.012,50.7,,,-28.239647401847087,underperform,10.940919037199125,117.46571761697663,39.18056643904621
278,2007-04-28 09:46:50,1177768010.0,adp,0.012,45.17,,,-44.17999936801589,underperform,-1.1597374179431095,120.7063466801652,43.02026195007278
279,2007-05-28 15:46:58,1180381618.0,adp,0.007,49.23,,,-37.41172369751872,underperform,7.724288840262568,122.49199942926909,45.13601253778128
280,2007-06-30 05:05:33,1183194333.0,adp,0.007,48.47,,,-38.47024322325623,underperform,6.061269146608305,121.98181292952509,44.53151236986454
281,2007-10-22 09:12:40,1193058760.0,adp,0.008,47.52,,,-41.36621251176698,underperform,3.982494529540482,122.67150949399375,45.34870704130746
282,2008-01-23 19:35:35,1201134935.0,adp,0.078,38.56,,,-45.546390696997655,underperform,-15.62363238512035,109.65230585237923,29.922758311877303
283,2008-12-07 07:53:01,1228654381.0,adp,0.288,37.59,,,-1.8500551516382266,underperform,-17.746170678336977,70.98205875141524,-15.89611552669875
284,2009-03-27 23:09:31,1238209771.0,adp,0.288,35.5,,,-4.016553085074644,underperform,-22.31947483588622,68.9507606505828,-18.302921750811574
285,2009-06-22 11:11:50,1245683510.0,adp,0.288,35.68,,,-11.805821161719084,underperform,-21.925601750547052,75.85717419341312,-10.119780588827968
286,2011-08-05 04:11:51,1312531911.0,adp,0.57,47.88,,,-22.853395342921054,underperform,4.770240700218817,107.71189093601453,27.62363604313987
287,2011-09-30 03:20:09,1317367209.0,adp,0.62,48.12,,,-15.581332659594263,underperform,5.295404814004364,102.01763848082567,20.876737473598627
288,2012-01-04 00:07:51,1325653671.0,adp,0.61,54.46,,,-18.11589401365289,underperform,19.16849015317286,115.86537629751152,37.28438416682575
289,2012-04-20 21:07:33,1334970453.0,adp,0.58,55.02,,,-28.55872419833093,underperform,20.393873085339166,125.71312345176813,48.952597283670094
290,2012-07-26 00:02:28,1343275348.0,adp,0.27,55.41,,,-26.53776414410538,underperform,21.247264770240683,124.72771823408212,47.785028914346064
291,2012-11-04 17:34:40,1352068480.0,adp,0.26,57.37,,,-30.305314403817317,underperform,25.536105032822743,131.5271566780859,55.84141943664006
292,2013-02-06 18:15:11,1360192511.0,adp,7.29,60.33,,,-34.097399916773625,underperform,32.01312910284463,140.19408739488384,66.11052901961826
293,2013-04-23 04:13:36,1366704816.0,adp,0.46,65.5,,,-30.83111615620463,underperform,43.326039387308526,146.98528521228215,74.15715554351316
294,2013-04-26 14:37:22,1367001442.0,adp,0.46,66.59,,,-28.953742615259976,underperform,45.71115973741794,147.41381374059785,74.66490235267791
295,2003-10-03 16:48:40,1065214120.0,adsk,0.0,18.44,,,0.0,underperform,0.0,78.36086720141589,0.0
296,2004-06-20 07:36:21,1087731381.0,adsk,0.0,39.4,,,102.65798604118586,outperform,113.66594360086766,86.98679820634636,11.007957559681804
297,2004-08-03 23:39:21,1091590761.0,adsk,0.0,39.96,,,108.84171554378752,outperform,116.70281995661604,84.52089679091709,7.861104412828528
298,2005-02-25 15:10:44,1109362244.0,adsk,0.0,29.83,,,41.512289416021865,outperform,61.767895878524925,94.23333608233932,20.25560646250306
299,2005-04-19 09:08:08,1113916088.0,adsk,0.0,31.69,,,57.10906454604561,outperform,71.85466377440348,89.9156466308024,14.745599228357866
300,2007-03-09 02:37:05,1173425825.0,adsk,0.0,38.53,,,64.44588958800934,outperform,108.94793926247289,113.2330592487304,44.50204967446355
301,2007-03-11 12:08:50,1173629330.0,adsk,0.0,38.54,,,64.53629024875934,outperform,109.00216919739694,113.20471555430014,44.4658789486376
302,2007-04-07 14:32:35,1175970755.0,adsk,0.0,39.55,,,66.23970128158919,outperform,114.47939262472882,116.16190767318645,48.23969134313963
303,2007-05-29 18:50:01,1180479001.0,adsk,0.0,44.53,,,84.60140540139037,outperform,141.48590021691973,122.93605064200915,56.884494815529365
304,2007-12-24 21:50:49,1198551049.0,adsk,0.0,51.02,,,120.67678749554725,outperform,176.6811279826464,122.24635407754043,56.004340487099135
305,2008-01-23 23:44:14,1201149854.0,adsk,0.0,40.75,,,81.05450350382645,outperform,120.9869848156182,109.65230585237923,39.93248131179174
306,2008-03-02 21:47:36,1204512456.0,adsk,0.0,31.09,,,25.521533220313835,outperform,68.60086767895878,112.11820726780844,43.079334458644944
307,2009-06-18 19:51:54,1245369114.0,adsk,0.0,20.69,,,12.76948828118835,outperform,12.20173535791757,77.91597108717951,-0.5677529232707786
308,2012-06-10 06:28:33,1339324113.0,adsk,0.0,32.78,,,24.198661662882486,outperform,77.76572668112797,120.33648388405933,53.567065018245486
309,2012-08-28 20:58:45,1346201925.0,adsk,0.0,31.23,,,4.075743752831954,outperform,69.36008676789587,129.51824453476695,65.28434301506391
310,2012-11-07 12:09:30,1352308170.0,adsk,0.0,32.41,,,11.565954091846038,outperform,75.75921908893706,128.66326633803936,64.19326499709102
311,2013-02-06 12:50:17,1360173017.0,adsk,5.45,39.06,,,32.913835997648334,outperform,111.82212581344902,140.19408739488384,78.90828981580069
312,2013-05-14 02:47:26,1368514046.0,adsk,36.49,38.9,,,14.522746057073974,outperform,110.95444685466376,153.92558420348192,96.43170079758978
313,2013-04-23 04:44:32,1366706672.0,adt,48.01,43.84,,,0.0,underperform,0.0,146.98528521228215,0.0
314,2013-05-09 13:05:42,1368119142.0,adt,69.94,44.47,,,-1.7959388384269837,underperform,1.4370437956204276,151.7372939578003,3.2329826340474113
315,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,,,0.0,underperform,0.0,85.83415463285066,0.0
316,2004-11-02 15:30:15,1099427415.0,aee,0.804,48.01,,,2.328759841064011,outperform,4.210983286303446,87.44974521537324,1.882223445239435
317,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,,,2.948503025772803,outperform,12.502713262426738,94.03493022132784,9.554210236653935
318,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,,,-2.6912552851126836,underperform,13.566312133709571,99.7887001906625,16.257567418822255
319,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,,,-6.4683817869938025,underperform,12.133709572389833,101.80110249520816,18.602091359383635
320,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,,,-20.702615805982663,underperform,16.14933796396787,117.46571761697663,36.85195376995053
321,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,,,-25.091476813955605,underperform,16.7136965487302,121.71727178150968,41.80517336268581
322,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,,,-27.16297218979189,underperform,0.5860646841762603,109.65230585237923,27.74903687396815
323,2009-02-21 00:56:51,1235195811.0,aee,1.02,25.73,,,-21.387410390663263,underperform,-44.15020620794443,66.29590127228548,-22.762795817281166
324,2010-02-18 18:51:00,1266537060.0,aee,1.02,25.625,,,-57.00393349802026,underperform,-44.378120251790754,96.67141469827423,12.625813246229509
325,2010-03-23 07:53:00,1269345180.0,aee,1.02,25.82,,,-63.675090434420284,underperform,-43.95485131321901,102.76085517411046,19.72023912120127
326,2012-04-23 16:14:50,1335212090.0,aee,86.81,31.45,,,-76.96324394968934,underperform,-31.734317343173434,124.65602143506605,45.228926606515905
327,2013-05-15 17:35:45,1368653745.0,aee,94.51,36.37,,,-101.34449520181334,underperform,-21.054916431517263,154.75003582861103,80.28957877029609
328,2007-03-17 16:26:12,1174163172.0,aeo,94.51,29.89,,,0.0,underperform,0.0,112.03317618451767,0.0
329,2007-09-20 19:04:16,1190329456.0,aeo,94.51,25.61,,,-24.556984424985334,underperform,-14.319170291067252,123.50292453061357,10.237814133918082
330,2007-10-13 18:24:50,1192314290.0,aeo,94.51,24.43,,,-31.894909433764063,underperform,-18.266978922716632,127.30097958426308,13.62793051104743
331,2008-01-24 01:42:43,1201156963.0,aeo,94.51,22.64,,,-22.95690258219542,underperform,-24.25560388089662,110.57819987043314,-1.2987012987011985
332,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,,,-35.03880620125038,underperform,-67.44730679156909,75.72490361940547,-32.40850059031871
333,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,,,-31.221227144156664,underperform,-66.10906657745065,72.9472215652438,-34.88783943329398
334,2009-03-07 19:29:00,1236472140.0,aeo,0.054,8.91,,,-23.901274369658466,underperform,-70.19069923051188,60.173663275357846,-46.289424860853416
335,2011-11-17 07:59:18,1321534758.0,aeo,0.054,13.97,,,-51.52891745228187,underperform,-53.261960521913686,110.09159298896348,-1.7330430696318178
336,2012-01-01 20:57:00,1325469420.0,aeo,0.054,15.29,,,-50.986764811819796,underperform,-48.84576781532285,114.43180312170833,2.1409969964969466
337,2012-07-23 18:32:30,1343082750.0,aeo,0.054,20.27,,,-42.632737436031235,underperform,-32.18467714954835,123.73846997313767,10.448060286482889
338,2012-10-14 08:11:53,1350216713.0,aeo,0.054,21.54,,,-45.77158744330771,underperform,-27.93576446972232,132.01521516047328,17.835822973585394
339,2013-03-30 07:41:32,1364643692.0,aeo,0.054,18.7,,,-67.3131442565978,underperform,-37.4372699899632,145.50406703832138,29.875874266634593
340,2013-05-10 12:59:12,1368205152.0,aeo,0.054,19.57,,,-70.40608157516,underperform,-34.52659752425561,152.23010176536332,35.879484050904395
341,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,,,0.0,underperform,0.0,84.52089679091709,0.0
342,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,,,-1.0369987872170112,underperform,2.3388116308470353,87.37416203022603,3.3758104180640465
343,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,,,-1.095857346636473,underperform,7.332490518331227,91.6446119910459,8.4283478649677
344,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,,,10.46005630637302,outperform,43.26801517067003,112.2504778418161,32.807958864297014
345,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,,,17.779538588462927,outperform,55.94184576485463,116.77602105250787,38.1623071763917
346,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,,,8.76161590981473,outperform,38.49557522123894,109.65230585237923,29.733959311424208
347,2011-04-08 04:53:43,1302252823.0,aep,136.63,35.47,,,-28.203256739989087,underperform,12.10493046776232,118.5897380990703,40.30818720775141
348,2011-11-13 10:16:12,1321197372.0,aep,120.73,39.52,,,-7.711332290686553,underperform,24.905183312262967,112.08866828047942,32.61651560294952
349,2012-07-27 00:36:41,1343363801.0,aep,123.75,41.95,,,-17.699658917301164,underperform,32.58533501896335,127.02222461710613,50.28499393626451
350,2013-04-25 05:13:54,1366881234.0,aep,126.19,50.9,,,-13.847386333464499,underperform,60.87231352718078,147.6746571926161,74.71969986064528
351,2003-10-03 17:23:47,1065216227.0,aes,101.18,7.96,,,0.0,underperform,0.0,78.36086720141589,0.0
352,2003-12-15 21:31:38,1071541898.0,aes,29.748,8.39,,,1.3388318491419433,outperform,5.402010050251263,81.54480887574404,4.06317820110932
353,2004-08-04 00:04:30,1091592270.0,aes,15.619,9.66,,,13.507736415378027,outperform,21.356783919597994,84.51144889277374,7.849047504219968
354,2004-10-26 04:29:14,1098779354.0,aes,15.619,11.05,,,29.197682407697975,outperform,38.819095477386945,85.90028991985453,9.621413069688968
355,2004-12-05 09:19:07,1102256347.0,aes,12.944,12.42,,,38.40295036794777,outperform,56.03015075376885,92.17369428707661,17.627200385821084
356,2005-02-18 08:12:43,1108732363.0,aes,10.698,16.48,,,87.80440664862763,outperform,107.03517587939697,93.4302647401498,19.23076923076934
357,2007-02-19 02:26:15,1171869975.0,aes,6.513,22.3,,,130.56068866153774,outperform,180.15075376884423,117.22007226524799,49.59006510730648
358,2007-04-11 05:09:29,1176282569.0,aes,6.513,22.42,,,133.23774648501728,outperform,181.65829145728645,116.30362614533759,48.42054497226918
359,2008-01-23 21:05:49,1201140349.0,aes,5.378,17.9,,,84.94189054750473,outperform,124.87437185929646,109.65230585237923,39.93248131179174
360,2008-04-23 21:50:03,1209001803.0,aes,5.687,17.63,,,76.7995087567084,outperform,121.48241206030148,113.37477772088153,44.68290330359307
361,2011-05-23 09:17:49,1306156669.0,aes,178.11,13.02,,,13.141141636646857,outperform,63.56783919597989,117.87566470994447,50.426697559333036
362,2011-07-24 02:55:42,1311490542.0,aes,178.11,12.68,,,5.345051095342221,outperform,59.2964824120603,120.63767664877244,53.95143131671808
363,2013-05-23 20:50:51,1369356651.0,aes,279.88,12.9,,,-34.6329436474658,underperform,62.060301507537694,154.13053263006768,96.6932451550035
364,2004-02-15 08:22:54,1076851374.0,aet,0.211,77.5,,,0.0,underperform,0.0,88.06385859469472,0.0
365,2004-08-03 20:44:23,1091580263.0,aet,0.193,86.6,,,15.765108963111478,outperform,11.74193548387096,84.52089679091709,-4.023173479240517
366,2004-11-30 04:45:36,1101807936.0,aet,0.178,118.21,,,49.12810961027999,outperform,52.52903225806451,91.05884230615463,3.400922647784522
367,2005-02-04 06:20:07,1107516007.0,aet,0.178,130.85,,,62.88441292814355,outperform,68.83870967741935,93.30744206428547,5.954296749275801
368,2005-04-08 02:12:37,1112940757.0,aet,0.177,76.32,,,-5.921250315797466,underperform,-1.522580645161299,91.93749683349148,4.398669670636167
369,2005-09-23 17:26:49,1127510809.0,aet,0.17,82.71,,,-1.6134348038248305,underperform,6.7225806451612815,95.40487545212176,8.336015448986112
370,2006-01-11 03:31:09,1136968269.0,aet,0.172,92.65,,,3.5844347311481712,outperform,19.5483870967742,102.12233103208405,15.963952365626028
371,2006-05-07 11:34:24,1147016064.0,aet,0.155,37.99,,,-69.25121698834747,underperform,-50.98064516129032,104.15362913291646,18.270571827057154
372,2007-01-25 23:46:33,1169786793.0,aet,0.253,41.1,,,-76.90015262103253,underperform,-46.96774193548387,114.42349441479959,29.932410685548668
373,2007-02-20 08:05:18,1171976718.0,aet,0.253,45.61,,,-74.53536274316403,underperform,-41.148387096774194,117.46571761697663,33.386975646389836
374,2007-04-06 18:34:03,1175898843.0,aet,0.272,45.0,,,-73.70246166305007,underperform,-41.935483870967744,116.03908499732218,31.76697779208233
375,2008-01-23 22:12:23,1201144343.0,aet,0.31,54.11,,,-54.69518222812863,underperform,-30.180645161290325,109.65230585237923,24.514537066838304
376,2008-02-22 22:13:00,1203736380.0,aet,0.31,50.13,,,-61.47212087862641,underperform,-35.31612903225806,111.09783426832043,26.155991846368348
377,2008-11-01 10:58:06,1225551486.0,aet,0.389,24.87,,,-55.83326669913561,underperform,-67.90967741935484,77.42890533472631,-12.076410720219224
378,2009-10-02 08:48:44,1254487724.0,aet,0.389,27.58,,,-63.76919546912799,underperform,-64.41290322580645,87.49698470609033,-0.6437077566784493
379,2009-10-15 09:39:45,1255613985.0,aet,0.389,26.03,,,-72.7748815543119,underperform,-66.41290322580645,93.66646219373489,6.361978328505454
380,2012-12-19 21:05:07,1355969107.0,aet,43.0,46.0,,,-91.5261490049678,underperform,-40.64516129032258,132.8716196673039,50.88098771464523
381,2013-06-05 05:12:09,1370423529.0,aet,63.37,59.36,,,-94.00807876157265,underperform,-23.406451612903226,150.23837569245256,70.60162714866942
382,2003-10-03 17:29:50,1065216590.0,afl,0.173,33.43,,,0.0,underperform,0.0,78.36086720141589,0.0
383,2003-12-07 12:26:30,1070817990.0,afl,0.206,35.47,,,2.039125119261602,outperform,6.102303320370922,81.54480887574404,4.06317820110932
384,2004-06-27 21:50:24,1088387424.0,afl,0.203,40.4,,,8.889083004836856,outperform,20.849536344600654,87.73318215967551,11.960453339763799
385,2004-08-29 05:10:22,1093770622.0,afl,0.226,39.99,,,10.881834288953625,outperform,19.62309303021239,85.21059335538583,8.741258741258767
386,2005-01-25 00:35:34,1106631334.0,afl,0.189,39.58,,,2.6382701643410815,outperform,18.396649715824108,90.70927007484858,15.758379551483026
