,Date,Unix,Ticker,DE Ratio,Price,Stock P Change,S&P 500,S&P 500 P Change,Difference
220,2008-01-23 12:52:38,1201110758.0,afl,0.172,61.31,83.39814537840265,1338.599976,29.980094887141117,53.418050491261525
221,2009-01-29 12:02:15,1233248535.0,afl,0.241,25.06,-25.037391564463064,845.1400150000001,-17.935618323498403,-7.101773240964661
222,2003-11-17 22:46:03,1069127163.0,agn,0.739,76.65,0.0,1043.630005,0.0,0.0
223,2004-06-19 14:49:29,1087670969.0,agn,0.695,91.42,19.26940639269406,1133.560059,8.617043738599671,10.652362654094388
224,2004-08-10 02:33:38,1092119618.0,agn,0.637,69.32,-9.562948467058071,1079.040039,3.3929681812856654,-12.955916648343736
225,2004-11-02 14:09:49,1099422589.0,agn,0.637,72.5,-5.414220482713641,1130.560059,8.329585541189948,-13.743806023903588
226,2005-03-10 01:40:57,1110436857.0,agn,0.522,75.47,-1.5394651011089455,1209.25,15.869608405902436,-17.40907350701138
227,2005-04-04 23:20:33,1112671233.0,agn,0.522,69.07,-9.889106327462507,1176.119995,12.695111233410735,-22.584217560873242
228,2005-08-29 12:42:47,1125333767.0,agn,0.51,92.83,21.10893672537507,1212.280029,16.159943964048836,4.948992761326235
229,2006-06-21 09:29:01,1150896541.0,agn,0.47,104.14,35.86431833007174,1252.199951,19.98504690366775,15.879271426403989
230,2007-02-20 16:30:00,1172007000.0,agn,0.544,113.32,47.840834964122614,1459.680054,39.865665705922275,7.975169258200339
231,2007-04-06 22:28:10,1175912890.0,agn,0.544,113.52,48.10176125244617,1437.77002,37.76625941298036,10.335501839465806
232,2008-01-23 23:06:53,1201147613.0,agn,0.449,65.01,-15.185909980430528,1338.599976,28.263845384552738,-43.44975536498327
233,2008-02-16 18:44:49,1203205489.0,agn,0.436,63.89,-16.647097195042406,1367.209961,31.005236956559145,-47.65233415160155
234,2008-05-17 08:24:31,1211027071.0,agn,0.429,54.11,-29.406392694063932,1408.660034,34.97695804558628,-64.38335073965021
235,2004-02-15 09:40:39,1076856039.0,aig,1.15,74.72,0.0,1152.109985,0.0,0.0
236,2004-08-18 11:50:54,1092844254.0,aig,1.173,68.32,-8.565310492505361,1095.170044,-4.942231361704594,-3.6230791308007673
237,2005-01-18 04:07:03,1106039223.0,aig,1.162,66.14,-11.482869379014987,1195.97998,3.8077957461674123,-15.2906651251824
238,2005-04-28 12:07:20,1114704440.0,aig,1.162,51.85,-30.607601713062095,1143.219971,-0.7716289343677604,-29.835972778694334
239,2006-01-07 18:38:22,1136677102.0,aig,1.294,70.11,-6.169700214132762,1273.459961,10.53284647993047,-16.70254669406323
240,2006-06-17 17:06:59,1150578419.0,aig,1.384,59.87,-19.87419700214133,1230.040039,6.76411584090211,-26.63831284304344
241,2007-03-15 06:01:57,1173952917.0,aig,1.687,67.0,-10.331905781584581,1392.280029,20.846103855266904,-31.178009636851485
242,2007-05-04 05:36:10,1178271370.0,aig,1.687,70.65,-5.447002141327614,1505.619995,30.68370334452053,-36.13070548584815
243,2007-06-05 04:27:22,1181032042.0,aig,1.614,72.55,-2.904175588865099,1530.949951,32.8822743429309,-35.786449931796
244,2007-07-06 07:35:21,1183721721.0,aig,1.614,70.27,-5.955567451820133,1530.439941,32.83800686789465,-38.79357431971478
245,2008-01-23 16:02:26,1201122146.0,aig,1.918,52.07,-30.313169164882225,1338.599976,16.186821868399996,-46.49999103328222
246,2008-05-23 12:57:40,1211561860.0,aig,2.282,37.81,-49.397751605995715,1375.930054,19.426970681102105,-68.82472228709781
247,2008-09-21 02:42:52,1221979372.0,aig,2.411,3.85,-94.84743040685225,1206.51001,4.72177359004487,-99.56920399689713
248,2008-10-27 11:48:40,1225122520.0,aig,2.411,1.7,-97.72483940042827,848.919983,-26.316064086537715,-71.40877531389054
249,2008-12-17 11:42:57,1229532177.0,aig,3.273,1.8,-97.59100642398288,904.419983,-21.498815670797267,-76.0921907531856
250,2008-12-19 05:47:27,1229683647.0,aig,3.273,1.67,-97.76498929336188,887.8800050000001,-22.934440586416752,-74.83054870694512
251,2009-01-06 14:34:51,1231270491.0,aig,3.273,1.66,-97.77837259100643,934.7000119999999,-18.870591855863495,-78.90778073514294
